care_team,age,occupation,intake_no_of_hh,income_assessment_salary,income_assessment_cpf_payout,income_assessment_assistance_from_other_agencies,income_assessment_assistance_from_relatives_friends,income_assessment_insurance_payout,income_assessment_rental_income,income_assessment_others_income,expenditure_assessment_mortgage_rental,expenditure_assessment_utilities,expenditure_assessment_s_cc_fees,expenditure_assessment_food_expenses,expenditure_assessment_marketing_groceries,expenditure_assessment_telecommunications,expenditure_assessment_transportation,expenditure_assessment_medical_expenses,expenditure_assessment_education_expense,expenditure_assessment_contribution_to_family_members,expenditure_assessment_domestic_helper,expenditure_assessment_loans_debts_installments,expenditure_assessment_insurance_premiums,expenditure_assessment_others_expenditure,current_savings,assessment_date_time,type_of_assistances,no_of_hh,before_primary,primary_7_12,secondary_13_17,tertiary_18_21,adult_22_64,elderly_65_and_above,income_total_cal,expenditure_total_cal,difference_cal,amount_total,points
central 2 2,65.0,retired,2.0,0.0,738.0,300.0,0.0,0.0,0.0,0.0,50.0,0.0,32.0,600.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2024-01-20,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,797.0,241.0,1080.0,1
central 2 2,46.0,unemployed,2.0,0.0,552.0,1240.0,0.0,0.0,0.0,0.0,50.0,280.0,31.0,900.0,0.0,107.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2024-01-19,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.0,1628.0,164.0,400.0,1
north 1 1,50.0,unemployed,3.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.73,55.0,840.0,100.0,90.94,550.0,115.0,0.0,0.0,240.0,0.0,37.5,0.0,1338.6,2024-01-20,interim_dialysis_assistance,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2600.0,2177.17,422.8299999999999,1808.29,1
south 2 2,39.0,employed,2.0,1920.0,0.0,200.0,0.0,0.0,0.0,0.0,26.0,200.0,25.0,400.0,0.0,250.0,140.0,40.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,2024-01-17,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2120.0,1306.0,814.0,1374.24,1
north 1 1,44.0,unemployed,4.0,3392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,66.5,1100.0,0.0,110.0,190.0,238.0,315.0,0.0,0.0,52.5,45.0,52.0,0.0,2024-01-19,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3392.0,2383.0,1009.0,731.99,1
north 2 2,79.0,retired,1.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,13.0,0.0,10.45,465.0,50.0,10.0,20.0,190.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,2024-02-22,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,888.45,-28.450000000000045,174.6,0
east 1 1,52.0,unemployed,3.0,0.0,450.0,700.0,0.0,0.0,0.0,0.0,50.0,190.0,32.4,500.0,0.0,140.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2024-03-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1032.4,117.59999999999991,1450.6,2
north 1 1,70.0,retired,3.0,0.0,350.0,1100.0,100.0,0.0,0.0,0.0,172.5,138.0,0.0,350.0,511.0,274.0,100.0,520.0,200.0,0.0,0.0,0.0,0.0,14.5,520.0,2024-03-16,medical_consumables_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1550.0,2280.0,-730.0,228.88,1
south 2 2,57.0,unemployed,2.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,155.0,50.0,800.0,100.0,217.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,2283.74,2024-01-23,household_living_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,920.0,1636.0,-716.0,300.0,2
south 2 2,77.0,retired,3.0,0.0,0.0,1350.0,600.0,0.0,0.0,0.0,46.0,158.0,21.0,800.0,0.0,93.0,30.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,2024-02-22,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,1808.0,142.0,517.83,1
east 4 4,76.0,retired,3.0,2400.0,0.0,250.0,200.0,0.0,0.0,0.0,60.0,208.0,30.5,150.0,480.0,205.0,100.0,881.0,0.0,0.0,710.0,192.66,0.0,0.0,0.0,2024-02-16,medical_consumables_assistance,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2850.0,3017.16,-167.15999999999985,303.0,0
east 2 2,59.0,part-time,2.0,1836.0,0.0,0.0,250.0,0.0,0.0,0.0,111.0,103.0,22.0,850.0,0.0,200.0,215.0,30.0,0.0,0.0,0.0,0.0,0.0,50.0,531.52,2024-03-11,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0,1581.0,505.0,862.0,1
east 2 2,50.0,employed,4.0,3768.5,0.0,0.0,0.0,0.0,0.0,0.0,210.0,160.0,49.0,1200.0,0.0,213.0,100.0,0.0,0.0,0.0,0.0,45.0,0.0,554.0,0.0,2024-03-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.5,2531.0,1237.5,1000.6,2
east 2 2,57.0,unemployed,4.0,5894.4,0.0,250.0,0.0,0.0,0.0,0.0,171.54,376.0,67.4,400.0,300.0,517.25,1224.0,200.0,0.0,0.0,710.0,338.0,0.0,70.0,8728.79,2024-03-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6144.4,4374.1900000000005,1770.2099999999991,1425.7,1
east 2 2,65.0,employed,2.0,2465.7,0.0,0.0,300.0,0.0,0.0,0.0,150.0,120.0,0.0,620.0,0.0,104.75,100.0,0.0,0.0,0.0,0.0,48.0,0.0,65.0,506.35,2024-03-19,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2765.7,1207.75,1557.9499999999998,1524.89,0
south 1 1,48.0,unemployed,2.0,0.0,0.0,895.9,0.0,0.0,0.0,0.0,44.0,90.0,31.5,0.0,600.0,35.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-25,medical_transport_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,895.9,910.5,-14.600000000000023,1040.0,1
east 2 2,48.0,unemployed,1.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,130.0,50.0,0.0,450.0,50.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-05,household_living_assistance,0.0,0.0,0.0,0.0,0.0,1.0,0.0,490.0,800.0,-310.0,150.0,1
east 3 3,71.0,retired,2.0,0.0,816.0,180.0,0.0,0.0,0.0,0.0,0.0,100.0,65.5,900.0,0.0,76.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-07,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,1501.5,-505.5,1213.15,1
east 4 4,52.0,employed,3.0,4097.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,100.0,50.0,800.0,0.0,120.0,200.0,0.0,273.0,200.0,0.0,0.0,0.0,105.0,0.0,2024-03-29,interim_dialysis_assistance,3.0,0.0,1.0,0.0,0.0,2.0,0.0,4097.0,1983.0,2114.0,1425.7,2
east 1 1,54.0,unemployed,3.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,300.0,0.0,0.0,0.0,50.0,200.0,0.0,0.0,0.0,0.0,238.65,0.0,0.0,23.0,2024-03-23,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,3038.65,-238.6500000000001,1213.15,0
east 1 1,54.0,unemployed,3.0,4922.77,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,400.0,0.0,1140.0,0.0,75.0,810.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.36,2022-12-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4922.77,5325.0,-402.22999999999956,1213.15,0
east 1 1,54.0,unemployed,3.0,4922.77,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,400.0,0.0,1140.0,0.0,75.0,810.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.36,2022-12-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4922.77,5325.0,-402.22999999999956,1213.15,0
south 1 1,66.0,unemployed,2.0,0.0,350.0,820.0,0.0,0.0,0.0,0.0,83.4,110.0,47.5,600.0,50.0,11.0,90.0,200.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,2024-02-17,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1170.0,1341.9,-171.9000000000001,1050.0,1
north 1 1,70.0,retired,3.0,350.0,350.0,570.0,0.0,0.0,1550.0,0.0,0.0,154.77,66.5,500.0,176.0,70.0,100.0,385.0,0.0,0.0,620.0,0.0,0.0,0.0,17268.97,2024-02-26,interim_dialysis_assistance,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2820.0,2072.27,747.73,1298.17,2
east 1 1,69.0,retired,1.0,1800.0,572.24,0.0,0.0,0.0,0.0,0.0,0.0,250.0,78.0,600.0,0.0,250.0,180.0,0.0,0.0,0.0,0.0,0.0,48.0,550.0,6128.74,2024-02-22,interim_dialysis_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2372.24,1956.0,416.2399999999998,1000.6,1
south 3 3,67.0,unemployed,1.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235.0,2024-04-14,medical_transport_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,720.0,95.0,625.0,1031.0,3
south 3 3,73.0,unemployed,1.0,3540.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,300.0,80.0,1000.0,0.0,236.0,250.0,590.0,1930.0,0.0,645.0,0.0,0.0,0.0,0.0,2024-03-16,medical_transport_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4440.0,5031.0,-591.0,1950.0,1
north 3 3,68.0,unemployed,2.0,3101.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,105.0,1054.0,0.0,66.0,80.0,418.5,0.0,0.0,0.0,0.0,14.94,1546.4,2060.9,2024-03-11,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3529.0,3581.84,-52.840000000000146,1000.6,0
east 4 4,69.0,retired,4.0,1800.0,0.0,300.0,0.0,0.0,0.0,0.0,70.0,150.0,31.9,870.0,0.0,80.0,170.0,0.0,0.0,0.0,0.0,0.0,12.5,350.0,0.0,2024-02-20,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1734.4,365.5999999999999,720.0,0
north 1 1,58.0,unemployed,6.0,1120.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,45.0,1200.0,0.0,0.0,50.0,123.7,0.0,0.0,60.0,30.0,0.0,0.0,0.0,2024-04-21,interim_dialysis_assistance,6.0,0.0,0.0,0.0,1.0,5.0,0.0,1820.0,1508.7,311.29999999999995,578.77,1
central 3 3,30.0,employed,4.0,0.0,550.0,0.0,0.0,0.0,400.0,0.0,0.0,110.0,34.2,126.0,480.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-14,hiv_medication_fees,5.0,0.0,0.0,0.0,0.0,4.0,1.0,950.0,775.2,174.79999999999995,493.44,1
south 1 1,41.0,employed,4.0,2107.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,150.0,31.0,1000.0,0.0,141.0,450.0,100.0,80.0,0.0,0.0,0.0,0.0,271.0,0.0,2024-03-21,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107.0,2267.0,-160.0,1496.55,2
north 3 3,37.0,unemployed,2.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,136.68,46.5,195.0,0.0,75.0,310.0,0.0,0.0,0.0,60.0,0.0,0.0,200.0,4019.0,2024-03-12,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0,1023.1800000000001,-773.1800000000001,1875.7,2
central 1 1,58.0,employed,5.0,2814.0,0.0,0.0,0.0,0.0,0.0,0.0,233.4,309.08,106.5,150.0,300.0,200.0,200.0,0.0,0.0,0.0,0.0,132.26,0.0,465.0,0.0,2024-02-21,interim_dialysis_assistance,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2814.0,2096.24,717.7600000000002,1354.85,1
east 3 3,38.0,employed,6.0,1810.0,0.0,572.0,0.0,0.0,0.0,0.0,150.0,290.0,32.0,550.0,254.0,90.0,222.0,32.0,0.0,0.0,0.0,90.0,0.0,195.0,6.17,2024-03-28,household_living_assistance,6.0,2.0,1.0,0.0,1.0,2.0,0.0,2382.0,1905.0,477.0,250.0,1
east 2 2,63.0,unemployed,2.0,1040.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,105.0,109.0,500.0,0.0,115.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,2024-03-20,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,1019.0,92.0,1483.15,1
south 3 3,62.0,unemployed,4.0,2073.5,0.0,0.0,300.0,0.0,0.0,0.0,0.0,316.25,66.8,600.0,100.0,151.54,250.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,2024-03-13,medical_transport_assistance,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2373.5,1884.59,488.9100000000001,1473.4,1
north 3 3,75.0,retired,1.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,50.0,5.0,50.0,0.0,0.0,0.0,0.0,15.0,0.0,240.0,3.85,2024-03-10,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,550.0,660.0,-110.0,150.0,2
north 3 3,79.0,employed,2.0,600.0,0.0,850.0,100.0,0.0,0.0,0.0,0.0,190.0,0.0,600.0,100.0,138.0,100.0,480.0,0.0,0.0,0.0,0.0,0.0,210.0,760.38,2024-03-13,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1550.0,1818.0,-268.0,294.0,2
east 3 3,74.0,retired,1.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,26.0,89.0,21.5,500.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-16,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,467.0,671.5,-204.5,100.0,1
south 3 3,63.0,employed,2.0,4960.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,18.0,900.0,0.0,250.0,3395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4960.0,4662.0,298.0,1875.7,1
south 3 3,45.0,unemployed,5.0,2000.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,300.0,50.0,1500.0,0.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-16,interim_dialysis_assistance,5.0,0.0,0.0,0.0,0.0,4.0,2.0,2800.0,2070.0,730.0,1663.15,1
east 3 3,54.0,unemployed,4.0,2530.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,47.0,1120.0,0.0,210.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-25,interim_dialysis_assistance,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2530.74,1619.0,911.7399999999998,812.95,3
south 2 2,58.0,unemployed,1.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,40.0,49.0,400.0,0.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,559.0,559.0,0.0,2016.88,2
south 2 2,76.0,unemployed,1.0,0.0,900.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,140.0,0.0,0.0,0.0,300.0,0.0,0.0,100.0,0.0,2024-03-16,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,840.0,160.0,1170.0,1
north 2 2,79.0,retired,2.0,0.0,0.0,600.0,1600.0,0.0,0.0,0.0,0.0,120.0,22.0,660.0,300.0,30.0,20.0,200.0,0.0,0.0,0.0,0.0,0.0,453.0,514.14,2024-03-20,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2200.0,1805.0,395.0,665.8,2
south 1 1,51.0,part-time,4.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,75.0,1100.0,0.0,220.0,120.0,20.0,150.0,0.0,0.0,0.0,30.0,0.0,0.0,2024-03-23,household_living_assistance,4.0,0.0,0.0,1.0,0.0,2.0,1.0,1600.0,1855.0,-255.0,200.0,1
south 1 1,64.0,employed,2.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,29.5,580.0,0.0,12.0,50.0,195.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,2024-05-21,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1600.0,1416.5,183.5,608.2,1
south 3 3,63.0,unemployed,4.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.27,66.8,100.0,340.0,197.22,145.0,45.0,620.0,0.0,0.0,0.0,0.0,0.0,254.41,2024-04-12,interim_dialysis_assistance,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2073.0,1666.29,406.71000000000004,575.5,2
central 1 1,74.0,retired,2.0,0.0,200.0,780.0,250.0,0.0,0.0,0.0,0.0,40.0,67.5,940.0,0.0,5.0,16.6,22.5,0.0,0.0,0.0,0.0,0.0,12.5,2615.0,2024-03-18,household_living_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1230.0,1104.1,125.90000000000009,150.0,0
east 3 3,74.0,retired,1.0,0.0,314.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,49.0,500.0,30.0,36.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,582.0,675.0,-93.0,150.0,1
north 2 2,32.0,unemployed,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,500.0,249.0,69.8,100.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2024-03-24,household_living_assistance,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1053.8,-1053.8,300.0,0
central 3 3,59.0,unemployed,1.0,0.0,0.0,1040.0,0.0,0.0,0.0,20.0,26.0,60.0,14.0,540.0,80.0,50.0,20.0,75.0,0.0,0.0,0.0,6.0,0.0,128.0,0.0,2024-04-13,medical_consumables_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1060.0,999.0,61.0,75.15,0
north 1 1,50.0,employed,4.0,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,184.8,172.7,63.0,1300.0,0.0,54.0,122.0,0.0,30.0,0.0,0.0,0.0,0.0,860.0,2007.34,2024-04-15,interim_dialysis_assistance,4.0,0.0,0.0,2.0,0.0,2.0,0.0,2399.0,2786.5,-387.5,924.24,2
north 2 2,61.0,unemployed,2.0,768.0,350.0,150.0,0.0,0.0,0.0,0.0,27.0,150.0,24.0,580.0,0.0,30.0,418.0,192.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,2024-04-24,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1268.0,1511.0,-243.0,1450.6,1
central 2 2,51.0,unemployed,3.0,0.0,1863.0,250.0,300.0,0.0,0.0,0.0,0.0,250.0,0.0,1100.0,0.0,150.0,190.0,122.0,0.0,0.0,710.0,0.0,0.0,0.0,3075.0,2024-04-17,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.0,2522.0,-109.0,105.2,0
north 3 3,65.0,employed,4.0,1000.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,83.0,500.0,0.0,400.0,400.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-21,interim_dialysis_assistance,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1100.0,1763.0,-663.0,991.6,1
south 1 1,51.0,unemployed,4.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,50.0,15.0,100.0,160.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2024-04-20,hiv_medication_fees,4.0,0.0,0.0,0.0,0.0,3.0,1.0,400.0,575.0,-175.0,160.0,1
south 1 1,47.0,unemployed,1.0,0.0,0.0,693.5,0.0,0.0,0.0,0.0,33.0,0.0,20.5,300.0,100.0,91.0,0.0,448.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-20,medical_consumables_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,693.5,992.8299999999999,-299.3299999999999,219.65,1
south 1 1,47.0,unemployed,1.0,0.0,0.0,773.5,0.0,0.0,0.0,0.0,33.0,0.0,20.5,500.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.9,0.0,2023-06-17,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.5,1080.4,-306.9000000000001,307.51,0
south 1 1,47.0,unemployed,1.0,0.0,0.0,773.5,0.0,0.0,0.0,0.0,33.0,0.0,20.5,500.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.9,0.0,2023-06-17,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.5,1080.4,-306.9000000000001,307.51,0
east 1 1,58.0,unemployed,3.0,2476.02,0.0,0.0,0.0,0.0,1500.0,0.0,450.0,350.0,0.0,920.0,300.0,75.0,496.0,420.0,0.0,100.0,0.0,0.0,0.0,0.0,24.73,2024-04-22,medical_consumables_assistance,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3976.02,3111.0,865.02,266.4,2
central 2 2,67.0,employed,2.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,30.0,40.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,2024-04-21,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,918.0,270.0,648.0,640.9,2
central 1 1,70.0,retired,1.0,0.0,900.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,150.0,20.0,200.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,2024-06-09,medical_transport_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1240.0,1095.0,145.0,400.0,1
east 4 4,50.0,unemployed,1.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,140.0,0.0,50.0,400.0,0.0,0.0,120.0,380.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,2024-05-22,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,350.0,1108.75,-758.75,99.08,1
north 1 1,40.0,employed,3.0,720.0,0.0,0.0,50.0,0.0,0.0,0.0,44.0,193.0,22.0,1000.0,200.0,60.0,170.0,75.0,0.0,0.0,0.0,0.0,0.0,55.2,0.0,2024-08-14,household_living_assistance,3.0,0.0,0.0,0.0,1.0,2.0,0.0,770.0,1819.2,-1049.2,200.0,1
east 3 3,52.0,employed,4.0,2993.0,0.0,899.0,0.0,0.0,0.0,0.0,0.0,196.43,50.0,1000.0,0.0,258.0,350.0,116.67,500.0,250.0,950.0,208.15,2.25,166.66,0.0,2024-04-28,household_living_assistance,5.0,0.0,0.0,0.0,0.0,4.0,0.0,3892.0,4048.1600000000003,-156.1600000000003,734.6,3
south 2 2,59.0,unemployed,6.0,3100.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,250.0,50.0,400.0,100.0,144.0,1620.0,332.0,320.0,0.0,0.0,0.0,0.0,300.0,0.0,2024-05-19,interim_dialysis_assistance,6.0,0.0,2.0,1.0,0.0,3.0,0.0,4100.0,3516.0,584.0,86.98,2
east 4 4,70.0,retired,2.0,0.0,297.0,480.0,0.0,215.47,0.0,0.0,0.0,70.0,50.0,600.0,0.0,10.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,medical_transport_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,992.47,820.0,172.47000000000003,810.0,2
central 3 3,43.0,unemployed,6.0,2190.17,0.0,0.0,0.0,0.0,0.0,0.0,44.0,200.0,33.5,500.0,0.0,97.0,400.0,80.0,467.0,0.0,0.0,0.0,6.0,90.0,0.0,2024-04-14,interim_dialysis_assistance,6.0,0.0,0.0,1.0,2.0,3.0,0.0,2190.17,1917.5,272.6700000000001,1646.8,1
east 4 4,59.0,unemployed,1.0,0.0,0.0,80.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-21,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,380.0,370.0,10.0,1025.5,1
north 2 2,61.0,unemployed,5.0,1428.0,0.0,400.0,300.0,0.0,0.0,0.0,0.0,170.0,66.5,500.0,0.0,30.0,80.0,314.0,0.0,0.0,0.0,0.0,0.0,881.0,0.0,2024-05-18,medical_consumables_assistance,5.0,0.0,0.0,0.0,0.0,5.0,0.0,2128.0,2041.5,86.5,98.24,1
central 1 1,51.0,unemployed,5.0,0.0,0.0,1837.0,0.0,0.0,0.0,0.0,0.0,300.0,83.0,1800.0,0.0,167.0,43.0,2400.0,0.0,0.0,1720.0,0.0,0.0,1088.4,0.0,2024-05-16,medical_consumables_assistance,5.0,0.0,0.0,0.0,0.0,4.0,1.0,1837.0,7601.4,-5764.4,1088.4,1
north 1 1,37.0,employed,4.0,1650.0,0.0,0.0,150.0,0.0,0.0,500.0,2500.0,100.0,0.0,180.0,415.0,100.0,173.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2024-08-15,household_living_assistance,4.0,2.0,1.0,0.0,0.0,1.0,0.0,2300.0,3498.0,-1198.0,300.0,2
south 1 1,48.0,unemployed,3.0,0.0,0.0,1720.0,0.0,0.0,0.0,0.0,44.0,160.0,30.5,900.0,0.0,40.0,180.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-19,medical_consumables_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1720.0,2029.5,-309.5,671.94,1
east 4 4,71.0,retired,2.0,1295.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,400.0,150.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,12679.0,2024-05-23,day_care_fees_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1645.0,1478.0,167.0,632.5,1
south 2 2,69.0,unemployed,1.0,0.0,594.0,180.0,0.0,0.0,0.0,0.0,0.0,50.0,63.0,460.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,2024-05-19,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,774.0,703.0,71.0,608.2,2
