,care_team,age,occupation,intake_no_of_hh,income_assessment_salary,income_assessment_cpf_payout,income_assessment_assistance_from_other_agencies,income_assessment_assistance_from_relatives_friends,income_assessment_insurance_payout,income_assessment_rental_income,income_assessment_others_income,expenditure_assessment_mortgage_rental,expenditure_assessment_utilities,expenditure_assessment_s_cc_fees,expenditure_assessment_food_expenses,expenditure_assessment_marketing_groceries,expenditure_assessment_telecommunications,expenditure_assessment_transportation,expenditure_assessment_medical_expenses,expenditure_assessment_education_expense,expenditure_assessment_contribution_to_family_members,expenditure_assessment_domestic_helper,expenditure_assessment_loans_debts_installments,expenditure_assessment_insurance_premiums,expenditure_assessment_others_expenditure,current_savings,assessment_date_time,type_of_assistances,no_of_hh,before_primary,primary_7_12,secondary_13_17,tertiary_18_21,adult_22_64,elderly_65_and_above,income_total_cal,expenditure_total_cal,difference_cal,amount_total,points
726,central 2 2,65,retired,2.0,0.0,736.4856395840018,299.3844063349601,0.0,0.0,0.0,0.0,49.897401055826684,0.0,31.934336675729075,598.7688126699202,0.0,4.989740105582668,9.979480211165336,0.0,0.0,0.0,0.0,0.0,0.0,99.79480211165337,0.0,2024-01-20,medical_transport_assistance,0,0,0,0,0,0,0,1035.870045918962,795.3645728298773,240.5054730890846,1077.7838628058562,1
727,central 2 2,46,unemployed,2.0,0.0,550.9268650555118,1237.5893345449904,0.0,0.0,0.0,0.0,49.90279574778187,279.4556561875785,30.93973336362476,898.2503234600737,0.0,106.7919829002532,159.68894639290198,0.0,0.0,0.0,0.0,0.0,0.0,99.80559149556375,0.0,2024-01-19,medical_transport_assistance,0,0,0,0,0,0,0,1788.5161996005022,1624.8350295477778,163.68117005272453,399.222365982255,1
728,north 1 1,50,unemployed,3.0,2594.6648549029874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.42480918066204,54.887141161409346,838.2763377378882,99.79480211165337,90.75339304033757,548.8714116140935,114.76402242840136,0.0,0.0,239.50752506796806,0.0,37.42305079187001,0.0,1338.6,2024-01-20,interim_dialysis_assistance,3,0,0,0,0,2,1,2594.6648549029874,2172.7024931342835,421.96236176870383,1804.5794271048164,1
729,south 2 2,39,employed,2.0,1916.681654328022,0.0,199.6543389925023,0.0,0.0,0.0,0.0,25.955064069025298,199.6543389925023,24.956792374062786,399.3086779850046,0.0,249.56792374062786,139.7580372947516,39.93086779850046,0.0,0.0,0.0,224.61113136656508,0.0,0.0,0.0,2024-01-17,interim_dialysis_assistance,2,0,0,0,0,2,0,2116.3359933205243,1303.74283362104,812.5931596994843,1371.8648940852818,1
730,north 1 1,44,unemployed,4.0,3385.405663529522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.5839658005064,66.37071834454989,1097.8615064512012,0.0,109.78615064512012,189.63062384157112,237.53730775944172,314.3876132110258,0.0,0.0,52.397935535170966,44.91251617300368,51.898907577693144,0.0,2024-01-19,interim_dialysis_assistance,0,0,0,0,0,0,0,3385.405663529522,2378.367245339284,1007.0384181902382,730.5669491883771,1
731,north 2 2,79,retired,1.0,0.0,0.0,855.1793348849468,0.0,0.0,0.0,0.0,12.927129480818964,0.0,10.39142331342755,462.3934775831399,49.71972877238063,9.943945754476125,19.88789150895225,188.9349693350464,0.0,0.0,0.0,0.0,0.0,129.27129480818965,0.0,2024-02-22,medical_consumables_assistance,0,0,0,0,0,0,0,855.1793348849468,883.4698605564315,-28.290525671484577,173.62129287315315,0
732,east 1 1,52,unemployed,3.0,0.0,446.4146472600412,694.4227846267307,0.0,0.0,0.0,0.0,49.60162747333791,188.48618439868406,32.141854602722965,496.0162747333791,0.0,138.88455692534615,19.840650989335163,0.0,0.0,0.0,0.0,0.0,0.0,99.20325494667583,0.0,2024-03-15,interim_dialysis_assistance,0,0,0,0,0,0,0,1140.837431886772,1024.1744040694812,116.66302781729068,1439.0424162564793,2
733,north 1 1,70,retired,3.0,0.0,347.173860976852,1091.117848784392,99.19253170767199,0.0,0.0,0.0,171.1071171957342,136.88569375658736,0.0,347.173860976852,506.8738370262039,271.7875368790213,99.19253170767199,515.8011648798944,198.38506341534398,0.0,0.0,0.0,0.0,14.382917097612438,520.0,2024-03-16,medical_consumables_assistance,3,0,0,0,0,1,2,1537.4842414689158,2261.5897229349216,-724.1054814660056,227.03186657251965,1
734,south 2 2,57,unemployed,2.0,0.0,0.0,917.8144972652915,0.0,0.0,0.0,0.0,0.0,154.63179030013063,49.881222677461494,798.0995628393839,99.76244535492299,216.4845064201829,119.7149344259076,0.0,0.0,0.0,0.0,0.0,0.0,193.53914398855062,2283.74,2024-01-23,household_living_assistance,2,0,0,0,0,1,1,917.8144972652915,1632.1136060065403,-714.2991087412487,299.28733606476897,2
735,south 2 2,77,retired,3.0,0.0,0.0,1342.432676854277,596.6367452685676,0.0,0.0,0.0,45.74215047059018,157.11434292072278,20.882286084399865,795.51566035809,0.0,92.47869551662797,29.831837263428376,0.0,0.0,0.0,656.3004197954243,0.0,0.0,0.0,0.0,2024-02-22,medical_consumables_assistance,0,0,0,0,0,0,0,1939.0694221228446,1797.8653924092837,141.204029713561,514.9273430040373,1
736,east 4 4,76,retired,3.0,2388.09531510879,0.0,248.75992865716563,199.00794292573252,0.0,0.0,0.0,59.70238287771976,206.9682606427618,30.34871129617421,149.25595719429938,477.61906302175805,203.98314149887582,99.50397146286626,876.6299885878517,0.0,0.0,706.4781973863504,191.70435142035814,0.0,0.0,0.0,2024-02-16,medical_consumables_assistance,3,0,0,0,0,2,1,2835.8631866916885,3002.194025389015,-166.33083869732724,301.49703353248475,0
737,south 3 3,18,student,5.0,1781.1786050829287,0.0,101.49165840928369,0.0,0.0,0.0,0.0,405.96663363713475,253.7291460232092,88.2977428160768,558.2041212510603,558.2041212510603,253.7291460232092,263.8783118641376,0.0,1055.6857832758462,0.0,0.0,153.96284580688334,0.0,0.0,0.0,2023-08-17,education_fees_assistance,5,0,0,0,2,3,0,1882.6702634922124,3591.6578519486175,-1708.987588456405,3695.311282682019,2
738,south 3 3,18,student,5.0,1781.1786050829287,0.0,101.49165840928369,0.0,0.0,0.0,0.0,405.96663363713475,253.7291460232092,88.2977428160768,0.0,558.2041212510603,253.7291460232092,263.8783118641376,0.0,1055.6857832758462,0.0,0.0,153.96284580688334,0.0,0.0,0.0,2023-08-17,education_fees_assistance,5,0,0,0,2,3,0,1882.6702634922124,3033.453730697557,-1150.7834672053448,3695.311282682019,2
739,east 2 2,59,part-time,2.0,1822.1596242792039,0.0,0.0,248.11541724934693,0.0,0.0,0.0,110.16324525871003,102.22355190673093,21.83415671794253,843.5924186477795,0.0,198.49233379947754,213.37925883443836,29.77385006992163,0.0,0.0,0.0,0.0,0.0,49.623083449869384,531.52,2024-03-11,interim_dialysis_assistance,0,0,0,0,0,0,0,2070.275041528551,1569.0818986848699,501.1931428436808,855.5019586757481,1
740,east 2 2,50,employed,4.0,3739.283142079351,0.0,0.0,0.0,0.0,0.0,0.0,208.37188797576323,158.75953369581958,48.62010719434475,1190.696502718647,0.0,211.34862923255983,99.22470855988725,0.0,0.0,0.0,0.0,44.65111885194926,0.0,549.7048854217753,0.0,2024-03-13,interim_dialysis_assistance,0,0,0,0,0,0,0,3739.283142079351,2511.377373650746,1227.9057684286047,992.8424338502318,2
741,east 2 2,57,unemployed,4.0,5848.701221353994,0.0,248.0617713997181,0.0,0.0,0.0,0.0,170.21006506363057,373.0849041851761,66.87745356936401,396.898834239549,297.67412567966176,513.2398050260168,1214.5104327730198,198.4494171197745,0.0,0.0,704.4954307751995,335.3795149324189,0.0,69.45729599192107,8728.79,2024-03-13,interim_dialysis_assistance,0,0,0,0,0,0,0,6096.762992753712,4340.277279355732,1756.4857133979792,1414.6466699383125,1
742,east 2 2,65,employed,2.0,2444.9971265422528,0.0,0.0,297.48109581971687,0.0,0.0,0.0,148.74054790985844,118.99243832788675,0.0,614.7942646940814,0.0,103.8704826237178,99.16036527323895,0.0,0.0,0.0,0.0,47.596975331154695,0.0,64.45423742760532,506.35,2024-03-19,interim_dialysis_assistance,0,0,0,0,0,0,0,2742.4782223619695,1197.6093115875435,1544.868910774426,1512.0864940150934,0
743,south 1 1,48,unemployed,2.0,0.0,0.0,890.5892433484255,0.0,0.0,0.0,0.0,43.739174804476754,89.4664939182479,31.313272871386765,0.0,596.4432927883194,34.79252541265196,109.34793701119187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-25,medical_transport_assistance,2,0,0,0,0,2,0,890.5892433484255,905.1026968062746,-14.513453457849103,1033.8350408330869,1
744,east 2 2,48,unemployed,1.0,0.0,0.0,488.14953999249207,0.0,0.0,0.0,0.0,129.50906163066117,49.81117755025429,0.0,448.3005979522886,49.81117755025429,39.84894204020343,79.69788408040687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-05,household_living_assistance,0,0,0,0,0,1,0,488.14953999249207,796.9788408040687,-308.8293008115766,149.43353265076288,1
745,east 3 3,71,retired,2.0,0.0,810.1989605949626,178.72035895477114,0.0,0.0,0.0,0.0,0.0,99.28908830820619,65.03435284187506,893.6017947738558,0.0,75.4597071142367,357.4407179095423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-07,interim_dialysis_assistance,0,0,0,0,0,0,0,988.9193195497337,1490.825660947716,-501.9063413979823,1204.5255748110035,1
746,east 4 4,52,employed,3.0,4058.2103626157195,0.0,0.0,0.0,0.0,0.0,0.0,133.72184499710085,99.05321851637099,49.526609258185495,792.4257481309679,0.0,118.86386221964518,198.10643703274198,0.0,270.4152865496928,198.10643703274198,0.0,0.0,0.0,104.00587944218954,0.0,2024-03-29,interim_dialysis_assistance,3,0,1,0,0,2,0,4058.2103626157195,1964.2253231796367,2093.985039436083,1412.2017363879013,2
747,east 1 1,54,unemployed,3.0,2775.289785412756,0.0,0.0,0.0,0.0,0.0,0.0,2230.143577563822,297.3524770085096,0.0,0.0,0.0,49.55874616808493,198.23498467233972,0.0,0.0,0.0,0.0,236.54389546026937,0.0,0.0,23.0,2024-03-23,interim_dialysis_assistance,0,0,0,0,0,0,0,2775.289785412756,3011.8336808730255,-236.54389546026937,1202.4438582762448,0
748,east 1 1,54,unemployed,3.0,5130.885828516568,0.0,0.0,0.0,0.0,0.0,0.0,2814.145640969359,416.910465328794,0.0,1188.1948261870627,0.0,78.17071224914886,844.2436922908078,208.455232664397,0.0,0.0,0.0,0.0,0.0,0.0,1462.36,2022-12-13,interim_dialysis_assistance,0,0,0,0,0,0,0,5130.885828516568,5550.1205696895695,-419.234741173002,1264.437327534066,0
749,east 1 1,54,unemployed,3.0,5130.885828516568,0.0,0.0,0.0,0.0,0.0,0.0,2814.145640969359,416.910465328794,0.0,1188.1948261870627,0.0,78.17071224914886,844.2436922908078,208.455232664397,0.0,0.0,0.0,0.0,0.0,0.0,1462.36,2022-12-13,interim_dialysis_assistance,0,0,0,0,0,0,0,5130.885828516568,5550.1205696895695,-419.234741173002,1264.437327534066,0
750,south 1 1,66,unemployed,2.0,0.0,348.22625461204717,815.8443679482248,0.0,0.0,0.0,0.0,82.97734181327067,109.44253716378624,47.25927741163497,596.9592936206523,49.74660780172102,10.944253716378624,89.54389404309784,198.98643120688408,0.0,0.0,0.0,0.0,0.0,149.23982340516307,0.0,2024-02-17,interim_dialysis_assistance,2,0,0,0,0,0,2,1164.0706225602719,1335.099460182589,-171.02883762231687,1044.6787638361413,1
751,north 1 1,70,retired,3.0,347.88764848543843,347.88764848543843,566.5598846762855,0.0,0.0,1540.645300435513,0.0,0.0,153.8359181602609,66.0986532122333,496.9823549791978,174.9377889526776,69.57752969708768,99.39647099583956,382.6764133339823,0.0,0.0,616.2581201742053,0.0,0.0,0.0,17268.97,2024-02-26,interim_dialysis_assistance,3,0,0,0,0,0,2,2802.9804820826757,2059.7632495054845,743.2172325771911,1290.3351675266904,2
752,east 1 1,69,retired,1.0,1789.9102358057028,569.0323518541419,0.0,0.0,0.0,0.0,0.0,0.0,248.59864386190316,77.56277688491379,596.6367452685676,0.0,248.59864386190316,178.99102358057027,0.0,0.0,0.0,0.0,0.0,47.730939621485405,546.9170164961869,6128.74,2024-02-22,interim_dialysis_assistance,3,0,0,0,0,1,2,2358.9425876598443,1945.0357895755303,413.90679808431406,994.9912121928812,1
753,south 3 3,67,unemployed,1.0,0.0,711.9574901012685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.10638778902982,0.0,14.832447710443093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235.0,2024-04-14,medical_transport_assistance,1,0,0,0,0,0,1,711.9574901012685,93.93883549947292,618.0186546017956,1019.4835726311219,3
754,south 3 3,73,unemployed,1.0,3511.4156224515887,0.0,892.732785369048,0.0,0.0,0.0,0.0,0.0,297.57759512301595,79.35402536613759,991.9253170767199,0.0,234.0943748301059,247.98132926917998,585.2359370752647,1914.4158619580694,0.0,639.7918295144843,0.0,0.0,0.0,0.0,2024-03-16,medical_transport_assistance,1,0,0,0,0,0,1,4404.148407820637,4990.376270212978,-586.2278623923414,1934.2543682996038,1
755,north 3 3,68,unemployed,2.0,3077.6236355608994,424.7735943308819,0.0,0.0,0.0,0.0,0.0,0.0,294.76111569222417,104.2084752447257,1046.0545991232466,0.0,65.50247015382759,79.39693351979102,415.34520847540676,0.0,0.0,0.0,0.0,14.827377334820971,1534.7427249375603,2060.9,2024-03-11,interim_dialysis_assistance,0,0,0,0,0,0,0,3502.397229891781,3554.838904481603,-52.44167458982197,993.0571459987862,0
756,east 4 4,69,retired,4.0,1790.2972247924001,0.0,298.38287079873334,0.0,0.0,0.0,0.0,69.62266985303778,149.19143539936667,31.728045261598645,865.3103253163267,0.0,79.56876554632889,169.0836267859489,0.0,0.0,0.0,0.0,0.0,12.43261961661389,348.1133492651889,0.0,2024-02-20,medical_transport_assistance,0,0,0,0,0,0,0,2088.6800955911335,1725.0508370444104,363.62925854672295,716.11888991696,0
757,north 1 1,58,unemployed,6.0,1106.6743529622431,0.0,0.0,691.6714706014019,0.0,0.0,0.0,0.0,0.0,44.46459453866155,1185.7225210309746,0.0,0.0,49.40510504295728,122.22822987627632,0.0,0.0,59.286126051548734,29.643063025774367,0.0,0.0,0.0,2024-04-21,interim_dialysis_assistance,6,0,0,0,1,5,0,1798.345823563645,1490.749639566193,307.596183997452,571.8838529142477,1
758,central 3 3,30,employed,4.0,0.0,545.6768963973012,0.0,0.0,0.0,396.8559246525827,0.0,0.0,109.13537927946024,33.931181557795824,125.00961626556355,476.22710958309926,24.80349529078642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-14,hiv_medication_fees,5,0,0,0,0,4,1,942.532821049884,769.1067819767053,173.4260390731786,489.561468651426,1
759,south 1 1,41,employed,4.0,2088.857163049277,0.0,0.0,0.0,0.0,0.0,0.0,43.62112727772577,148.70838844679238,30.733066945670426,991.3892563119492,0.0,139.78588513998483,446.1251653403771,99.13892563119492,79.31114050495594,0.0,0.0,0.0,0.0,268.66648846053823,0.0,2024-03-21,interim_dialysis_assistance,0,0,0,0,0,0,0,2088.857163049277,2247.479444059189,-158.6222810099119,1483.6635915336476,2
760,north 3 3,37,unemployed,2.0,0.0,0.0,248.08859284565895,0.0,0.0,0.0,0.0,0.0,135.63499548057868,46.14447826929256,193.50910241961398,0.0,74.42657785369768,307.6298551286171,0.0,0.0,0.0,59.54126228295815,0.0,0.0,198.47087427652716,4019.0,2024-03-12,interim_dialysis_assistance,2,0,0,0,0,1,0,248.08859284565895,1015.3571457112853,-767.2685528656262,1861.35909440241,2
761,central 1 1,58,employed,5.0,2798.5288155542985,0.0,0.0,0.0,0.0,0.0,0.0,232.1167823562094,307.3806987603136,105.91447009827036,149.1753099975639,298.3506199951278,198.90041333008517,198.90041333008517,0.0,0.0,0.0,0.0,131.5328433351853,0.0,462.443460992448,0.0,2024-02-21,interim_dialysis_assistance,6,0,0,0,0,6,0,2798.5288155542985,2084.7150121952886,713.8138033590099,1347.4011250013293,1
762,east 3 3,38,employed,6.0,1793.0570765751422,0.0,566.645661768498,0.0,0.0,0.0,0.0,148.59589032390681,287.2853879595532,31.700456602433455,544.8515978543251,251.62237428181555,89.1575341943441,219.9219176793821,31.700456602433455,0.0,0.0,0.0,89.1575341943441,0.0,193.17465742107888,6.17,2024-03-28,household_living_assistance,6,2,1,0,1,2,0,2359.7027383436402,1887.1678071136166,472.5349312300237,247.65981720651138,1
763,east 2 2,63,unemployed,2.0,1031.156306582782,0.0,0.0,0.0,0.0,0.0,70.39624785324762,0.0,104.1071271069155,108.07311290146465,495.7482243186452,0.0,114.02209159328841,188.38432524108518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,2024-03-20,interim_dialysis_assistance,0,0,0,0,0,0,0,1101.5525544360296,1010.3348811613989,91.21767327463073,1470.5379577963974,1
764,south 3 3,62,unemployed,4.0,2057.424331989262,0.0,0.0,297.67412567966176,0.0,0.0,0.0,0.0,313.7981408206434,66.28210531800468,595.3482513593235,99.22470855988725,150.36512335165312,248.0617713997181,0.0,0.0,198.4494171197745,0.0,0.0,0.0,198.4494171197745,0.0,2024-03-13,medical_transport_assistance,4,0,0,0,0,4,0,2355.098457668924,1869.978935048779,485.11952262014483,1461.9768559213787,1
765,north 3 3,75,retired,1.0,0.0,0.0,545.9129234779564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.77068553343076,49.628447588905125,4.962844758890513,49.628447588905125,0.0,0.0,0.0,0.0,14.888534276671537,0.0,238.2165484267446,3.85,2024-03-10,household_living_assistance,1,0,0,0,0,0,1,545.9129234779564,655.0955081735476,-109.18258469559127,148.88534276671538,2
766,north 3 3,79,employed,2.0,595.3482513593235,0.0,843.4100227590416,99.22470855988725,0.0,0.0,0.0,0.0,188.52694626378576,0.0,595.3482513593235,99.22470855988725,136.9300978126444,99.22470855988725,476.2786010874588,0.0,0.0,0.0,0.0,0.0,208.37188797576323,760.38,2024-03-13,medical_consumables_assistance,2,0,0,0,0,1,1,1537.9829826782523,1803.9052016187502,-265.9222189404978,291.7206431660685,2
767,east 3 3,74,retired,1.0,0.0,463.2291230748282,0.0,0.0,0.0,0.0,0.0,25.790058243994718,88.28135321982808,21.32639431714948,495.96265853835996,0.0,4.9596265853835995,29.757759512301597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-16,household_living_assistance,1,0,0,0,0,0,1,463.2291230748282,666.0778504170174,-202.84872734218922,99.19253170767199,1
768,south 3 3,63,employed,2.0,4920.481445355121,0.0,0.0,0.0,0.0,0.0,0.0,98.21122239720906,0.0,17.856585890401647,892.8292945200824,0.0,248.00813736668954,3367.950505439644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,interim_dialysis_assistance,2,0,0,0,0,1,1,4920.481445355121,4624.855745614027,295.62569974109397,1860.7554530347984,1
769,south 3 3,45,unemployed,5.0,1983.8506341534398,0.0,0.0,793.5402536613759,0.0,0.0,0.0,0.0,297.57759512301595,49.596265853835995,1487.88797561508,0.0,119.03103804920639,99.19253170767199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-16,interim_dialysis_assistance,5,0,0,0,0,4,2,2777.390887814816,2053.2854063488103,724.1054814660056,1649.7205910961468,1
770,east 3 3,54,unemployed,4.0,2499.590110902706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.7598331651187,46.42149537780538,1106.214357939192,0.0,207.4151921135985,59.26148346102814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-25,interim_dialysis_assistance,4,0,0,0,0,4,0,2499.590110902706,1599.0723620567428,900.5177488459631,802.9437163273806,3
771,south 2 2,58,unemployed,1.0,0.0,0.0,0.0,549.9741817364205,0.0,0.0,0.0,0.0,39.35414538364369,48.20882809496352,393.5414538364369,0.0,9.838536345910923,59.03121807546553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,interim_dialysis_assistance,1,0,0,0,0,1,0,549.9741817364205,549.9741817364205,0.0,1984.3147185340822,2
772,south 2 2,76,unemployed,1.0,0.0,892.732785369048,99.19253170767199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.57759512301595,0.0,0.0,138.8695443907408,0.0,0.0,0.0,297.57759512301595,0.0,0.0,99.19253170767199,0.0,2024-03-16,medical_transport_assistance,0,0,0,0,0,0,0,991.9253170767199,833.2172663444447,158.70805073227518,1160.5526209797624,1
773,north 2 2,79,retired,2.0,0.0,0.0,594.8978691823743,1586.3943178196648,0.0,0.0,0.0,0.0,118.97957383647486,21.81292187002039,654.3876561006117,297.44893459118714,29.744893459118714,19.829928972745808,198.2992897274581,0.0,0.0,0.0,0.0,0.0,449.1478912326926,514.14,2024-03-20,interim_dialysis_assistance,2,0,0,0,0,0,2,2181.292187002039,1789.6510897903092,391.64109721172974,660.138335502708,2
774,south 1 1,51,part-time,4.0,1585.8798773787178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7644892706378,74.3381192521274,1090.2924156978686,0.0,218.0584831395737,118.94099080340384,19.82349846723397,148.6762385042548,0.0,0.0,0.0,29.73524770085096,0.0,0.0,2024-03-23,household_living_assistance,4,0,0,1,0,2,1,1585.8798773787178,1838.629482835951,-252.74960545723314,198.23498467233972,1
775,central 2 2,49,unemployed,5.0,0.0,0.0,2418.494090773,0.0,0.0,0.0,0.0,0.0,198.27785126238985,65.92738554474462,1189.667107574339,0.0,99.13892563119492,501.6429636938463,198.27785126238985,57.500576866093056,0.0,0.0,14.870838844679238,24.78473140779873,0.0,7000.0,2024-03-21,others,5,0,0,1,1,3,0,2418.494090773,2350.0882320874757,68.40585868552449,0.0,1
776,south 1 1,64,employed,2.0,1575.9890764136007,0.0,0.0,0.0,0.0,0.0,0.0,147.74897591377507,0.0,29.057298596375766,571.2960401999303,0.0,11.819918073102006,49.24965863792502,192.0736686879076,0.0,0.0,0.0,0.0,0.0,393.9972691034002,0.0,2024-05-21,interim_dialysis_assistance,1,0,0,0,0,1,0,1575.9890764136007,1395.242829212416,180.74624720118484,599.0728476717201,1
777,south 3 3,63,unemployed,4.0,2050.2871274847494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.6016502180911,66.06810425276471,98.90434768377952,336.2747821248504,195.05915450194996,143.41130414148031,44.50695645770079,613.2069556394331,0.0,0.0,0.0,0.0,0.0,254.41,2024-04-12,interim_dialysis_assistance,4,0,0,0,1,3,0,2050.2871274847494,1648.0332550200499,402.25387246469967,569.1945209201511,2
778,central 1 1,74,retired,2.0,0.0,198.3421737217093,773.5344775146663,247.9277171521366,0.0,0.0,0.0,0.0,39.66843474434186,66.94048363107689,932.2082164920337,0.0,4.958554343042732,16.462400418901872,22.313494543692293,0.0,0.0,0.0,0.0,0.0,12.39638585760683,2615.0,2024-03-18,household_living_assistance,2,0,0,0,0,2,0,1219.804368388512,1094.947970030696,124.85639835781608,148.75663029128197,0
779,east 3 3,74,retired,1.0,0.0,310.4277207390783,132.4755241370589,0.0,0.0,0.0,132.4755241370589,0.0,0.0,48.442542408327505,494.3116572278317,29.658699433669902,35.59043932040388,59.317398867339804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,household_living_assistance,1,0,0,0,0,0,1,575.3787690131961,667.3207372575728,-91.9419682443767,148.29349716834952,1
780,north 2 2,32,unemployed,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.92813390722966,0.0,495.5338912801236,246.77587785750157,69.17653122270525,99.10677825602473,0.0,0.0,0.0,0.0,0.0,14.866016738403708,0.0,0.0,2024-03-24,household_living_assistance,3,1,0,0,0,2,0,0.0,1044.3872292619885,-1044.3872292619885,297.3203347680742,0
781,central 3 3,59,unemployed,1.0,0.0,0.0,1028.494122585094,0.0,0.0,0.0,19.77873312663642,25.712353064627347,59.33619937990926,13.845113188645493,534.0257944191833,79.11493250654568,49.44683281659105,19.77873312663642,74.17024922488658,0.0,0.0,0.0,5.933619937990926,0.0,126.5838920104731,0.0,2024-04-13,medical_consumables_assistance,1,0,0,0,0,1,0,1048.2728557117302,987.9477196754891,60.325136036241084,74.31858972333636,0
782,north 1 1,50,employed,4.0,2371.9537245722054,0.0,0.0,0.0,0.0,0.0,0.0,182.71656869568304,170.75298384060852,62.28973932807376,1285.3438274046966,0.0,53.39120513834894,120.62457457182536,0.0,29.661780632416075,0.0,0.0,0.0,0.0,850.3043781292608,2007.34,2024-04-15,interim_dialysis_assistance,4,0,0,2,0,2,0,2371.9537245722054,2755.085057740913,-383.1313331687076,913.8201377234744,2
783,north 2 2,61,unemployed,2.0,758.6258664005268,345.72793390649,148.16911453135288,0.0,0.0,0.0,0.0,26.670440615643518,148.16911453135288,23.70705832501646,572.9205761878978,0.0,29.633822906270574,412.8979324940367,189.6564666001317,0.0,0.0,0.0,88.90146871881173,0.0,0.0,0.0,2024-04-24,interim_dialysis_assistance,2,0,0,0,0,1,1,1252.5229148383696,1492.5568803791614,-240.03396554079166,1432.8941169278698,1
784,central 2 2,51,unemployed,3.0,0.0,1841.6139491660404,247.13015957676333,296.556191492116,0.0,0.0,0.0,0.0,247.13015957676333,0.0,1087.3727021377588,0.0,148.278095746058,187.81892127834013,120.59951787346051,0.0,0.0,701.8496531980079,0.0,0.0,0.0,3075.0,2024-04-17,medical_consumables_assistance,0,0,0,0,0,0,0,2385.3003002349196,2493.0490498103886,-107.74874957546882,103.99237114990201,0
785,north 3 3,65,employed,4.0,988.1021008591456,0.0,0.0,98.81021008591456,0.0,0.0,0.0,0.0,0.0,82.01247437130908,494.0510504295728,0.0,395.24084034365825,395.24084034365825,375.4787983264753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-21,interim_dialysis_assistance,4,0,0,0,0,2,2,1086.9123109450602,1742.0240038146737,-655.1116928696135,979.8020432119288,1
786,south 1 1,51,unemployed,4.0,395.28346187309535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.64173093654767,49.41043273413692,14.823129820241075,98.82086546827384,158.11338474923815,0.0,0.0,0.0,0.0,0.0,49.41043273413692,0.0,2024-04-20,hiv_medication_fees,4,0,0,0,0,3,1,395.28346187309535,568.2199764425745,-172.93651456947921,158.11338474923815,1
787,south 1 1,47,unemployed,1.0,0.0,0.0,685.322702022479,0.0,0.0,0.0,0.0,32.61088560453037,0.0,20.258277420996137,296.4625964048215,98.82086546827384,89.92698757612919,0.0,443.0435861539121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-20,medical_consumables_assistance,1,0,0,0,0,1,0,685.322702022479,981.1231986286632,-295.8004966061841,217.0600310010635,1
788,south 1 1,47,unemployed,1.0,0.0,0.0,790.1589795625359,0.0,0.0,0.0,0.0,33.71072569562209,0.0,20.941511416977356,510.7685711457892,0.0,40.861485691663134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.3864345817695,0.0,2023-06-17,medical_consumables_assistance,0,0,0,0,0,0,0,790.1589795625359,1103.6687285318214,-313.5097489692854,314.13288662608323,0
789,south 1 1,47,unemployed,1.0,0.0,0.0,790.1589795625359,0.0,0.0,0.0,0.0,33.71072569562209,0.0,20.941511416977356,510.7685711457892,0.0,40.861485691663134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.3864345817695,0.0,2023-06-17,medical_consumables_assistance,0,0,0,0,0,0,0,790.1589795625359,1103.6687285318214,-313.5097489692854,314.13288662608323,0
790,east 1 1,58,unemployed,3.0,2446.306405512752,0.0,0.0,0.0,0.0,1481.999179436809,0.0,444.59975383104273,345.79980853525547,0.0,908.9594967212429,296.3998358873618,74.09995897184045,490.0477286671049,414.95977024230655,0.0,98.79994529578727,0.0,0.0,0.0,0.0,24.73,2024-04-22,medical_consumables_assistance,3,0,0,0,0,3,0,3928.305584949561,3073.666298151942,854.639286797619,263.2030542679773,2
